,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
92734,64070.0,-1.90243967028163,1.64729219973623,1.13767777698604,-1.56859228372363,-0.6937732903394,-0.961168990287499,0.274637618272768,0.344774540795022,0.636082117784935,0.790829544643164,1.30043719788105,0.392817258822365,-0.887948613334871,0.107714899323434,-0.0646068057919733,0.714540979570305,-0.781783573894963,0.117424226431124,-0.588633850956004,0.448996830354638,-0.135932765183062,-0.175530264038366,0.0119911779713123,0.529822330737547,-0.237326832854251,0.670416536455001,0.241751154049934,0.123663133142064,3.69,0
108843,71101.0,-1.21398987017237,0.673300612127608,1.14641093506836,0.0050072239579064,1.3475007981844,-1.27698864773619,1.88314005561471,-1.2054296260423,-0.0175780812236883,0.637531032270926,-0.193932583484097,0.0266582851952669,0.498561840222231,-0.539127006786467,0.0821103402056764,-0.353824537147781,-1.00185704801206,-0.483574365294305,-0.746906699560004,-0.306061623908257,-0.0489495608458337,0.525822240284551,-0.0306023147618694,0.413709700090509,0.0863426975453097,-0.650213330704998,-1.01924731661648,-0.3905341426772,0.74,0
170406,120168.0,-0.158469626625696,0.974708286622693,0.40110310161119,-0.463798560158211,1.18789458293198,-0.388829166751734,1.17311658762858,-0.241402182331236,-0.637117428453286,-0.684918757389722,1.25213474120405,0.496447768410838,0.0724044668947346,-0.939314082334601,-0.63243207702993,0.133715194626674,0.285753910196059,0.299114474768961,0.686029498126822,0.100432613623901,-0.257981580640609,-0.566273206441601,-0.0783942134770496,0.68479096064651,-0.509366946449872,0.154426483712205,-0.0685884953502134,-0.0497376486194444,4.49,0
21061,31441.0,-1.80600793106308,-0.809875947864292,1.28415135296,1.50581803720419,0.942719335207672,-1.08033687356711,0.289886006421094,0.0950441261556357,-0.640204372582117,0.260492353846392,0.985575725143879,-0.495653315576057,-2.14931821631887,0.994435986521362,0.78372516188106,0.0238143621837514,-0.222169346741887,0.405412198220832,1.4128195225683,-0.271452997972036,-0.409096563094486,-1.02530346119148,1.43687473265955,0.181101532572746,-0.350957716484629,-0.733874132981225,0.183794914393344,0.03734630425294,39.99,0
55139,46803.0,1.08505697188038,-1.57633260478341,0.506381069428794,-1.17489008126078,-1.80359623894976,-0.804166780435105,-0.695477719526833,-0.311264923481768,-1.97670921373845,1.27225175930527,-0.185950803208633,-0.0911888251622515,1.96558135407259,-0.60959912555481,0.628700828250204,-0.225513190067294,0.352018882044098,-0.211020736423931,-0.318048450073972,0.206837974838216,-0.221637520772461,-0.710647575754038,-0.0277941107610682,0.38924956727277,0.0992704306601739,-0.438174439609298,0.0112382307745339,0.0706031146503785,229.7,0
118182,74980.0,1.14328208285193,0.491330495050721,1.13073482061021,2.68060494329405,-0.366628857514591,-0.102422596719912,-0.0670951461216192,-0.02111204758848,-0.367712413868054,0.475442642930715,-0.692538743040681,0.762163084956406,0.970151882588935,-0.369581497569439,-0.671911621091349,0.3312221115494,-0.33785347004238,-0.820776187984317,-0.585786047997115,-0.100454696591064,-0.34928193639427,-0.862359922072742,0.140732563886212,0.360630528675937,0.285759759678688,-0.277904101393442,0.0233881705062825,0.0334285250398225,5.3,0
125872,77843.0,-1.34572315499811,0.281826868302241,1.55634213746925,-0.99183145534096,-0.211579790566006,-0.324699104797615,-0.106268390964472,0.718900356158679,-0.522665706458548,-0.976355311050629,1.17054598066333,0.513283792172596,-0.678607338553067,0.648333667418729,0.234054826375097,0.756484516430719,-0.425588904471001,-0.136096270081559,-0.660739312776049,-0.0445266397166214,0.0654045690061759,-0.2894888342441,0.111720189678005,0.0179294207461012,-0.458800993423951,0.645925713382675,-0.117511064603101,-0.0404384325089039,44.99,0
262444,160477.0,-0.414140766608649,0.401082541014323,0.26173312022193,-0.0821103674279308,1.70408800143068,-0.245519614314104,0.633228827302742,-0.0603076704296644,-0.467733474399903,-0.453777266111353,0.708887539026852,-0.347678102599651,-1.09404511116487,-0.642237773546351,0.002256317144272,0.0269243642834105,0.493711217308877,0.619295402370393,1.45461666756938,0.233926317106993,-0.270933905998052,-0.768984625882816,-0.0538330385886193,0.111926953439484,-0.43072188100815,0.317582334743432,-0.0898158824185276,-0.0584481860232788,1.79,0
162959,115523.0,1.66379660172024,-2.63477539429879,0.0836813840499901,-1.18960519509476,-2.59668980031837,-0.184000119634279,-1.71840283629438,0.0225091939848183,-0.408945458799447,1.35937889676443,-1.09022749270138,-0.851017988907657,0.485723417708737,-0.912537222815327,0.581677643582643,0.142713984982462,0.234917019875368,0.660925712235559,-0.743028383451043,0.138456874871696,0.239648570749994,0.615689506137621,0.0355334762856721,-0.0134375576413052,-0.65850198600504,-0.116206603126325,0.0299705673025541,0.0222653789892591,296.0,0
273214,165485.0,-1.85534966163601,-0.586265588798057,-1.07732615594239,-0.507334217168443,2.80204580997335,3.43722811778657,-0.907024362077356,1.43788957978524,-0.0678160528009961,-0.926308867525082,0.124225660290725,-0.081321527923137,0.0122292871232215,-0.956692055802647,1.38191691301842,0.486059274417802,0.85286046192964,0.385388208619161,0.653949448572356,-0.0900082656116393,-0.172634925410248,-0.585518954954906,0.48132254119592,0.607777393492848,-0.818263737870708,0.293794096923346,-0.152817192396721,0.230811000790696,49.77,0
141070,84104.0,-0.392628792494144,1.07077589165468,1.42598402064527,0.153411188928278,-0.122965342318566,-1.20888187568829,0.660310146362451,-0.0683263556741329,-0.355311782704931,-0.496009577787256,0.0142294399631416,-0.172749212374938,-0.323225338343554,-0.33129742264884,0.913758216035312,0.304193237646333,0.149949300235438,-0.196997996970589,-0.210850339737099,0.0876343688346027,-0.24379718110047,-0.66317091985505,0.0360962676620149,0.649795159191154,-0.215684830887849,0.0529932796761182,0.242351630729665,0.101559049915043,2.28,0
186930,127315.0,-1.85882905884903,2.20403992592266,-2.97526242877952,0.136163797112289,0.0709569658669433,-1.43775472812982,-0.389560280701847,1.40208687007476,-0.847358862526458,-1.90108239053311,1.02403918122324,1.11162574741084,0.998129633664385,-1.48022008915952,0.0016239548614372,1.35358699354317,2.03458727894161,2.08402208638521,-0.0627569971502057,-0.475857887635487,0.363215147425972,0.816449546424508,0.0603297589186647,-0.524513369749179,-0.165745467584402,-0.158815422409215,-0.376680796109547,-0.275509944776013,1.0,0
267763,162917.0,-0.195250147640548,0.981624631914548,0.180699699887495,-0.62778559224517,0.322039727540001,-1.17070383931597,0.954626082503243,-0.167397477234181,0.230233850827357,-0.0843223284481127,-0.988259294823442,-0.137758145848414,-0.534094879502708,0.150655050545105,-0.327721271814652,-0.0903616895529437,-0.383236477552432,-0.701786255036641,-0.112576776910549,0.0466386207916954,-0.298709731680535,-0.637179095373897,0.0812393821637797,0.0216608076945144,-0.458836416297441,0.144504233095992,0.355409144021601,0.153565086174497,4.56,0
95678,65418.0,1.09007761663081,0.104574485081969,0.934529898565421,1.27811178166792,-0.932502467281654,-1.07148309969062,-0.0592124426853418,-0.111935865399516,0.257435222149627,-0.036436637175841,0.0199890679329686,0.0695793767431619,-0.714225259636511,0.412587332666175,1.21369382634777,0.257430076547806,-0.312778039762841,-0.270558224317244,-0.57780141688091,-0.107571329901604,-0.139013508918188,-0.540822239761917,0.148962426316608,0.850647614558948,0.187466371625943,-0.658053542675587,0.0250140455820276,0.045951747193571,47.96,0
258486,158673.0,2.15788313954187,-1.60624021030387,-1.44771794210273,-1.75382046851251,-0.777490266743747,-0.122659694450156,-0.898027724694551,-0.189164289096032,-1.58687690120675,1.68948341071604,-0.119146900895213,0.0402602907281369,1.44922348861185,-0.411986777652636,-0.957492822150417,-0.188634273512966,-0.157931497498955,0.635551341345211,0.507969026455119,-0.153212386329039,-0.0659647173550349,0.158138809583922,-0.0516367743830456,-1.07374837684178,0.0096444520872183,-0.0627004086911951,-0.0097798838653861,-0.0561939628352437,107.91,0
57022,47716.0,-0.74018288936577,1.63158053592057,-1.18871186795312,0.60432401075994,-0.100935972800107,-0.0674046914785107,0.482974054420836,0.79516855059743,-0.784379960316192,0.189589863506291,-0.248400416223204,0.238448732553389,-0.390161332933872,1.2989886232118,0.0673268551670164,0.265983900561465,-0.471730566947662,0.902088826209485,1.06700299639057,-0.0212417371609076,0.150672850637129,0.415331783835298,0.0483151589993097,-0.842630903046984,-0.493429491162455,-0.347445736150614,0.320402987481183,0.121758749424893,89.99,0
26127,33921.0,1.35399116526838,-1.25484642458676,0.872531742914317,-1.54406823109218,-1.50559598860505,0.3142148669676,-1.45594307761437,0.153199453443847,-1.90985404889431,1.47983471749588,1.32096358760149,0.37872044520069,1.67727930570706,-0.576867892320101,0.4057430986597,-0.0531287619610803,0.167435867905465,0.314493143384158,-0.40183131838958,-0.182672780636946,-0.0680647621663981,0.170071412621967,0.0274015059862275,-0.293988787964351,0.131619225974789,-0.210647990893144,0.0751924195023597,0.0253232181511829,47.5,0
21439,31664.0,-3.03502504488001,-1.63089419732617,1.4575584604453,0.0871973291511627,1.82228029589806,-1.52923426414141,-0.980546214379639,0.793735658722,-0.842064158371366,-0.837105965491629,1.22505368533361,0.888154748207855,-0.272979444836597,0.894149011687076,0.137495283463085,0.507829913320843,-0.359363546467255,-0.226414865193818,-0.717308862587363,0.52550651123415,0.145466993468673,-0.780408265808009,-0.138624844757722,0.0121874433857708,0.0958853140852158,-0.001170879071527,-0.079639535722515,-0.431101301169592,1.29,0
131911,79785.0,-0.779510786280928,1.79208449088149,-0.393449371774347,0.528985101271442,0.482836060320346,-0.223820250916607,0.651607710818517,0.2646270873144,-0.265077663642288,1.23531858346256,1.15367457877875,0.887294586750732,0.261065400405334,0.536423300294193,0.241446347429993,-0.598355802986668,-0.216136510023771,-0.0431837806139328,0.343124963349017,0.406126034537121,0.0981921285087087,0.750824813222773,0.0341843323791387,-0.297093201101086,-0.609525095161898,-0.396475220273542,0.479521443683304,0.109435007281624,0.89,0
89181,62465.0,-1.94853388493919,-0.754331113110329,1.6016535188547,-1.80745256980301,-1.14303924891252,-1.04135655170066,-0.155982457308686,0.571482024436512,1.32179000819748,-1.93523353686934,-0.915973548968701,-0.0415434602000861,-1.06279671671669,0.217995101669027,1.12810000990391,-0.225977618191235,0.0938119477364398,0.594322132481244,0.510011774235787,0.537591074659366,0.316657144323718,0.452738233236195,0.0343273814997259,0.402456887197045,0.546867744160607,0.104323294278242,0.143659033430176,-0.0530765005368792,167.66,0
10545,17434.0,-0.318469442996939,1.27655785522611,0.0400601308502259,1.31868998158232,-0.324820435784378,-1.20233440785128,0.84333708649003,0.0525249914786369,0.594726294128903,-0.453731995036013,0.488393155834672,-2.51384962807555,1.22760842171597,2.35360757384441,-0.0846019993188445,-0.522355115679779,0.889169150605767,0.167282830202874,0.0330406795334873,0.0458498739032101,0.0933210460927683,0.433645074697566,0.329051172344472,0.644254579511795,-0.732256032122633,-0.473285345128427,0.255418966612576,0.170754763593988,89.99,0
270575,164148.0,1.8884276833609,0.400133093282691,-2.56642101845092,0.422100767681186,1.38040684687909,0.228070013425543,0.0393535950645704,0.184293301389756,0.202701174559219,-1.18364398177902,2.38828041728656,0.823359357522338,0.253647591509405,-2.3382189704438,1.16928742308563,0.0962023573366387,2.28347986011325,0.370527064079542,-1.45182077696691,-0.211718493878442,0.221829531741203,0.939342961840592,-0.0083728484516005,-1.54958654810123,0.0471126868452896,-0.0052139322625893,0.0716981876041217,-0.0158510991804562,1.0,0
19322,30188.0,1.1755315334895,-0.126019828762873,0.717806042786338,0.127047452120857,-0.840267055099377,-0.889214991321334,-0.183060487121739,-0.166889151554113,0.290439180237723,-0.205330165980972,-0.13293865834043,0.541095016595391,0.758829214854794,-0.025875501770723,1.21672345157617,0.51619802126269,-0.452627234618728,-0.489371915202105,-0.0560569639724691,0.0703938774938852,-0.16022255024349,-0.548367853368311,0.10792478449815,0.443302535727251,0.0140215550673941,0.781758246627056,-0.0670676475098347,0.0240056648115595,50.42,0
76871,56783.0,-0.576953129865153,0.307755489954659,1.79687133931746,1.90148200336875,0.13888576956382,-0.283135479212418,0.0127398659501233,0.0766165564944461,-2.50444059389069,1.32247528898108,-0.450344089471309,-0.821584318242592,-0.226640756433159,0.324244790645668,0.894119455075865,-1.77665720439189,0.4665111071512,0.878149287231143,-1.11327925385629,-0.297792229916875,-0.154131867659647,-0.134448888717636,0.0935223667128458,0.35312625710743,-0.412893210080111,0.129965454482212,0.14120243554727,0.15349028823424,19.56,0
161344,114114.0,-1.71394051040566,2.02919197281062,0.244300839151695,0.9024161804874,-0.827716477052323,1.72839118119486,-0.724780680302153,-3.35721500604245,0.0791313478279888,-0.260708895028892,-0.186306122311689,1.37703234316948,-0.122933792357525,0.303567539681127,-1.76653887544763,-0.435182951137129,0.390643224251954,0.039536112924274,1.50215994015149,-1.11821332919121,3.42291910304932,-2.12524238217907,0.666998592769394,-0.59144262204682,-0.684010167309926,-0.959054198548775,0.420332125280045,0.123124520295108,126.0,0
105412,69508.0,1.13226025739668,-0.0621675684380188,1.25427366576312,1.28179560860238,-0.945887218365589,0.0474601287102483,-0.71783555353788,0.258092170060825,0.568731738598528,0.112850918270002,0.85880192789626,0.627962030422237,-0.725068079077767,0.0795696505574168,-0.0381071184180539,0.5148892725273,-0.631121841042797,0.786463298502415,-0.188509615391503,-0.179154299961249,0.16389669591324,0.58616003212209,-0.0879091978818221,0.337870525334659,0.453194757337545,-0.257124185505197,0.0600406674830439,0.0234305815243943,1.0,0
163958,116345.0,-0.145928368057817,0.452228826083366,0.556083695520284,-0.656856899195507,1.09701096256395,-0.513761039549638,1.22015048611486,-0.64828207747726,0.543937170009016,0.823405449131196,0.238144866741441,-0.843597729395494,-2.29461525010713,0.116231530740167,-0.482103305442573,-0.167432160584637,-0.846971810299719,0.167521458841242,0.973535557806049,0.0321282599241428,-0.344307688395405,-0.443017399496411,-0.11384413332447,-0.541472416753299,-1.13090120677664,0.0644720245048804,-0.33333973451029,-0.431698674376834,2.69,0
240590,150667.0,2.05923676372927,0.543855619124063,-2.60779271352355,1.31819829006064,1.41095240302716,-0.54149022327652,0.730949859843455,-0.342614236075592,0.036840262410357,-0.391381633884681,-1.01587553343214,0.256145316152487,0.723312936416072,-1.21107153360747,-0.36970597260074,-0.065586060633131,0.699970374049127,0.152550637977821,-0.178898783130577,-0.12537679639282,-0.0680220592456336,0.0352427579035166,-0.0966194898055229,-0.0738809522127956,0.599726838073515,-0.483308936867257,0.0017434193197718,-0.0254679029453205,18.2,0
3033,2591.0,1.10396702526893,0.553765717007913,0.778871016134208,2.30449693691219,0.0681406710469069,0.271938274795423,-0.0333397016710799,0.164419266713912,-1.05927149377316,0.785142517939233,1.50114357934291,0.936341918960271,0.337385814543244,0.432147278109314,0.0681700792905292,0.661062235012493,-0.644945992891138,-0.473215631834917,-0.991490615507014,-0.151972146298333,-0.166874095906281,-0.536867632792892,0.159609434803135,-0.0176751442504754,0.160083729513796,-0.254909744410549,0.0089001388814294,0.0156098224099261,0.9,0
100936,67670.0,0.680202065961605,-0.835324715646887,1.41506424930306,1.78215505504168,-1.24797065991335,0.607322108232645,-0.543559339856215,0.210685951953266,1.25482100679787,-0.533721518896014,-0.595824507036678,1.53110474908971,0.989007640923178,-1.00407674183923,-1.09642789716036,-0.944267031305376,0.563244292748268,-0.786377978295344,-0.452312971263863,0.26661850183245,0.229173089529781,0.776729776510819,-0.290609192684938,0.499153153608038,0.549739627907466,-0.15398378403923,0.0811109505890457,0.069052295808878,203.1,0
136137,81563.0,-0.646211346217396,0.897932355411879,2.41100140009541,1.41567346238639,-0.173530407005327,-0.0742503450653017,0.374447920753014,0.166435441025029,-0.395525967336341,-0.431598123631742,-0.155039832498086,0.099515645544015,-0.640057568123714,0.0529381463516733,0.474535826649735,-1.15439740626196,0.82864359539988,-0.824268179951034,0.636807657650826,0.0010030639110384,-0.150333504003086,-0.277892890755422,-0.123497553395458,0.593377395921191,0.118949130290105,-0.350253045008498,0.119094027875868,0.0874148549396137,1.0,0
180819,124713.0,-1.33660753899874,-0.655833528532215,0.819369916641788,-1.52480447500483,1.39729203141387,1.24407470039519,0.636774699970107,0.179937320754236,0.536583193661315,-0.967060275696053,0.483667388703854,0.491478900689345,-0.808588385267509,-0.144332531900179,-0.601094205386929,-1.79486672180112,0.717982189471857,-0.854937081609809,0.696293445909536,0.017015787993887,0.288305166384204,1.36079636626866,-0.438869670728583,-1.48552177109067,0.943453608543846,1.35305248665203,-0.269513952419265,-0.161568388175537,92.0,0
255846,157427.0,-2.11243922359143,2.62542773551247,-1.3075385698189,0.506855684864288,0.318896226100426,-0.495577839281729,0.757656117226311,0.580311382480659,0.100913581616256,1.79122739953052,0.210059177302515,0.623820428563125,-0.456765481245499,0.717031543145195,-0.917163231572007,-0.866338769076765,0.0161367409144104,0.216975388230023,0.9865026320027,0.639890940810431,-0.0219750560788738,0.570638526989373,-0.204262220038838,-0.40807237322616,0.366263577913249,-0.366575517428844,0.651961260607976,0.274440289588862,13.99,0
82987,59640.0,-1.39184839561553,1.57005581310054,1.22521591737163,-0.300256630694502,-0.387167905478733,-0.800271719969316,0.472932892085594,0.179748441176968,0.280526342126077,1.12776346421877,1.36568629817694,0.0971237810198535,-1.30632346572805,0.311476754964721,0.328361203902765,0.30920693337925,-0.536113734792987,0.161182916257181,0.114563988623951,0.534608421075812,-0.298093069006416,-0.633449476934113,0.054664706719504,0.467091700719076,-0.0837874526522755,0.0632278989051557,0.662818225944007,0.383916436448439,3.56,0
243373,151909.0,-0.728857799692227,1.06936706751705,1.81151059132959,2.72403526964228,0.548665293485038,0.582250563951183,0.937352187981316,-0.743148897997679,0.0343566005436037,2.11285736300549,-1.45666162805983,-1.01731465101945,-0.302450449427224,-1.24912024678037,-0.823661554323569,0.955964060069966,-1.44424803571464,0.164088146146798,-1.85116984739422,-0.318533120352092,0.195861319586032,0.984415104334693,-0.105605243121494,-0.134811169169706,-0.55355484645182,-0.144046839168927,-1.2931467524369,-0.613838255548234,29.95,0
45831,42514.0,1.31238586984,0.653368243955636,-0.772994748182023,0.75519758334486,0.366243990854997,-1.1698465100244,0.409475536048023,-0.294105803104515,-0.15391738084074,-0.715956349330105,-0.228442994093418,-0.233911642530598,0.137245827122165,-1.35456619560208,0.989467614506514,0.689663325615439,0.84766183661472,0.411641929536068,-0.179192392681375,-0.0452364794568003,-0.185127556022365,-0.466311441102547,-0.146695694947757,-0.222764225648101,0.641989975944497,0.399378842860018,-0.0304335827639819,0.0381143492200745,0.76,0
174953,122145.0,0.173768088594462,1.01020320402431,-1.05050775907853,0.0161363451703609,0.0996476625722654,-1.46615044667407,0.540552608897044,0.180261162426669,0.0531185176353307,-1.09339646889075,-0.892959119563816,-0.835013692992675,-1.40962167598869,-0.232609956784353,0.805020708155871,0.27492032817941,0.672452948561323,0.891301764596218,-0.248797376698409,-0.30347121716679,0.320779541213707,0.830219226533773,-0.0376759930074257,-0.0644951938967386,-0.313009205449594,-0.148152173288534,-0.0831922785205454,-0.0486073850558101,24.95,0
134595,80879.0,-0.746170087186864,0.897919175145966,1.29372292256353,1.15949017940107,0.716853321346477,-0.434361233507444,1.06910972032775,-0.112286574704621,-1.22274220929468,-0.264564373923278,-0.189636821194491,-0.0902017499350884,0.0716089492636938,0.555219108226776,1.3038762980213,-0.964684244182989,0.365883470038907,-0.512071205438277,0.516943730780267,0.223516292635751,0.142443762537767,0.316065970915181,-0.229872905910405,0.0995744604149867,0.591433859080693,-0.0725340895808777,0.048200961939731,0.0743449437933718,53.53,0
218898,141518.0,1.91720593212454,-0.437195599888786,-1.4048396937818,0.441675017480631,-0.0797603110028439,-0.721810158982765,0.019679255799197,-0.139580821739969,0.704142114234033,0.195223709847782,-1.02158711140881,-0.812203553342423,-1.68161983802101,0.748565206018316,0.990586004988087,0.213659821226437,-0.432882267874803,-0.0326657782075796,-0.37157237736412,-0.151713006854441,0.163424921352254,0.28746204049455,0.100869176953996,0.668287302782765,-0.0967567560804886,0.355965713016443,-0.0870688889112469,-0.0452943805882759,80.97,0
192738,129831.0,2.06051997336696,0.177958586658766,-2.42882496874788,0.415571383839714,0.766555740514284,-1.7544009494673,1.15381540678209,-0.718064645443706,-0.0338319615309421,0.0307446462403441,-0.639703699339292,0.618267216923515,0.441810051275945,0.776550502355849,-0.148260615891731,-1.12020666205664,-0.0865588580911427,-0.68458992054125,0.0142026379673082,-0.166850242042205,0.326620095076596,1.12917534304399,-0.256182417488106,0.0617614974116615,0.825470302273565,0.1209346540113,-0.076018168878463,-0.0783388719532673,40.0,0
144197,85933.0,-1.08802573791008,1.11347442435576,0.91156035342463,-1.05903325927964,0.51109300005261,1.28247238168854,-0.73076193182926,-2.79962458950505,-0.0118967755756611,-0.847946215129081,0.802796247449127,1.19056042903485,0.13486416362002,0.385952844962897,0.799894053063052,-0.484558989652854,0.519960413706359,-2.77034962277826,-3.64721378651952,-1.05574582213367,2.97628417027668,-1.24949096612474,0.140153288982432,-0.675869163539963,0.72139355067235,0.0892266941668366,0.240142785325286,0.186509448804517,25.53,0
30292,35857.0,-1.74794542703757,-0.35379173214298,2.10886345682715,-0.940041119007181,0.160683891403224,-0.522036456038715,-0.0804376803333018,0.20695443605877,-0.0312482519896841,-0.401371775457593,0.88198463336218,0.361646151212835,-0.0361546637344878,-0.0835935933503143,0.330804874848365,1.1019082657543,-1.08010914607522,0.771198771186828,-0.314508907271613,0.134190432154334,0.182454404183567,0.476587707967601,-0.290138049170567,0.097201492698093,0.276754373163578,1.04601430229102,0.124877446629605,0.163138989592901,99.0,0
133110,80251.0,1.28066579105829,0.456991355209082,-0.373295022284316,0.827106307047911,0.462680311985079,-0.466083099126228,0.462061351406025,-0.186702826173531,-0.549806355782466,0.203542159109373,0.787675849744929,0.882806721525599,0.417431654233895,0.642828512476691,-0.0103105259713822,0.161993619190347,-0.835271256938912,0.302323593633213,0.292722337403599,-0.0949186351967354,0.0145310405231745,0.0834211290819376,-0.248296938556622,-0.32548049786816,0.926962430763544,-0.272650772078744,-0.0103379155377856,-0.0051757808982268,2.69,0
168006,119017.0,-0.486192097636946,-0.935031426845218,1.68805977208448,0.492640604388317,-1.27231853376162,1.93206484141915,-0.230462243712434,0.452477456498885,-0.0671443393410577,0.0911659780065191,-2.52839609431797,-0.545910149397774,0.301509314230361,-1.03430298902566,-0.343921520822046,-1.55341216337528,-0.0429954751884236,2.31531631011158,-0.0555345961415116,0.141325775799345,0.0295469169536266,0.468917135776602,0.487856173485382,-0.0327224943043743,-0.616629081973049,-0.418232275040053,0.263585738813852,0.250184700126585,251.95,0
